study,alpha,prev_cutoff,loso_auc,input_taxa_n,retained_taxa_n,n_total,n_healthy,n_disease,healthy_ccr,disease_ccr,balanced_accuracy,single_class_accuracy,metric_type,metric_value
Castro-NallarE_2015,1,0.3,0.555555555555556,76,28,18,6,12,0.166666666666667,0.666666666666667,0.416666666666667,,balanced_accuracy,0.416666666666667
ZhangDY_2015,1,0.3,0.519148936170213,63,36,122,47,75,0.234042553191489,0.853333333333333,0.543687943262411,,balanced_accuracy,0.543687943262411
ChenBY_2023,1,0.3,,71,24,56,0,56,,0.678571428571429,,0.678571428571429,single_class_accuracy,0.678571428571429
BuschartA_2016,1,0.3,0.594444444444445,76,28,53,8,45,0.25,0.688888888888889,0.469444444444445,,balanced_accuracy,0.469444444444445
VQuintanaL_2024,1,0.3,0.681547619047619,73,25,53,21,32,0.333333333333333,0.8125,0.572916666666667,,balanced_accuracy,0.572916666666667
ArmstrongA_2021,1,0.3,,74,26,13,13,0,0.0769230769230769,,,0.0769230769230769,single_class_accuracy,0.0769230769230769
BelstromD_2017,1,0.3,0.83,75,25,20,10,10,0.7,0.9,0.8,,balanced_accuracy,0.8
BostanciN_2021,1,0.3,0.580215419501134,82,14,154,126,28,0.0793650793650794,0.928571428571429,0.503968253968254,,balanced_accuracy,0.503968253968254
ChenLW_2022,1,0.3,,76,34,61,61,0,0.245901639344262,,,0.245901639344262,single_class_accuracy,0.245901639344262
CuiJ_2019,1,0.3,0.552272727272727,68,26,128,40,88,0.125,0.818181818181818,0.471590909090909,,balanced_accuracy,0.471590909090909
JiangQ_2021,1,0.3,,70,23,21,0,21,,0.619047619047619,,0.619047619047619,single_class_accuracy,0.619047619047619
LiYJ_2023,1,0.3,0.688888888888889,71,24,19,10,9,0.3,0.777777777777778,0.538888888888889,,balanced_accuracy,0.538888888888889
preprint_CastilhosJ_2021,1,0.3,,83,35,224,0,224,,0.4375,,0.4375,single_class_accuracy,0.4375
ShaiberA_2020,1,0.3,,76,27,35,35,0,0.4,,,0.4,single_class_accuracy,0.4
ZhuJY_2023,1,0.3,0.63013698630137,65,22,74,73,1,0.0547945205479452,1,0.527397260273973,,balanced_accuracy,0.527397260273973
ZellerG_2014,1,0.3,0.617604617604618,75,26,54,21,33,0.19047619047619,0.878787878787879,0.534632034632035,,balanced_accuracy,0.534632034632035
