study,alpha,prev_cutoff,loso_auc,input_taxa_n,retained_taxa_n,n_total,n_healthy,n_disease,healthy_ccr,disease_ccr,balanced_accuracy,single_class_accuracy,metric_type,metric_value
Castro-NallarE_2015,0.5,0.3,0.527777777777778,43,16,18,6,12,0.333333333333333,0.75,0.541666666666667,,balanced_accuracy,0.541666666666667
ZhangDY_2015,0.5,0.3,0.532198581560284,38,15,122,47,75,0.170212765957447,0.84,0.505106382978723,,balanced_accuracy,0.505106382978723
ChenBY_2023,0.5,0.3,,42,17,56,0,56,,0.875,,0.875,single_class_accuracy,0.875
BuschartA_2016,0.5,0.3,0.547222222222222,44,17,53,8,45,0.125,0.822222222222222,0.473611111111111,,balanced_accuracy,0.473611111111111
VQuintanaL_2024,0.5,0.3,0.842261904761905,44,17,53,21,32,0.80952380952381,0.75,0.779761904761905,,balanced_accuracy,0.779761904761905
ArmstrongA_2021,0.5,0.3,,43,16,13,13,0,0.230769230769231,,,0.230769230769231,single_class_accuracy,0.230769230769231
BelstromD_2017,0.5,0.3,0.69,43,16,20,10,10,0.1,1,0.55,,balanced_accuracy,0.55
BostanciN_2021,0.5,0.3,0.544784580498866,46,9,154,126,28,0,1,0.5,,balanced_accuracy,0.5
ChenLW_2022,0.5,0.3,,44,20,61,61,0,0.163934426229508,,,0.163934426229508,single_class_accuracy,0.163934426229508
CuiJ_2019,0.5,0.3,0.611079545454546,40,16,128,40,88,0.275,0.863636363636364,0.569318181818182,,balanced_accuracy,0.569318181818182
JiangQ_2021,0.5,0.3,,42,18,21,0,21,,0.904761904761905,,0.904761904761905,single_class_accuracy,0.904761904761905
LiYJ_2023,0.5,0.3,0.588888888888889,43,18,19,10,9,0.3,1,0.65,,balanced_accuracy,0.65
preprint_CastilhosJ_2021,0.5,0.3,,48,24,224,0,224,,0.383928571428571,,0.383928571428571,single_class_accuracy,0.383928571428571
ShaiberA_2020,0.5,0.3,,44,17,35,35,0,0.171428571428571,,,0.171428571428571,single_class_accuracy,0.171428571428571
ZhuJY_2023,0.5,0.3,0.602739726027397,40,20,74,73,1,0.0684931506849315,1,0.534246575342466,,balanced_accuracy,0.534246575342466
ZellerG_2014,0.5,0.3,0.587301587301587,43,21,54,21,33,0.142857142857143,0.575757575757576,0.359307359307359,,balanced_accuracy,0.359307359307359
