study,alpha,prev_cutoff,loso_auc,input_taxa_n,retained_taxa_n,n_total,n_healthy,n_disease,healthy_ccr,disease_ccr,balanced_accuracy,single_class_accuracy,metric_type,metric_value
Castro-NallarE_2015,0.5,0.05,0.5,59,23,18,6,12,0.333333333333333,0.75,0.541666666666667,,balanced_accuracy,0.541666666666667
ZhangDY_2015,0.5,0.05,0.476879432624114,53,27,122,47,75,0.297872340425532,0.68,0.488936170212766,,balanced_accuracy,0.488936170212766
ChenBY_2023,0.5,0.05,,55,22,56,0,56,,0.928571428571429,,0.928571428571429,single_class_accuracy,0.928571428571429
BuschartA_2016,0.5,0.05,0.436111111111111,60,25,53,8,45,0.125,0.711111111111111,0.418055555555556,,balanced_accuracy,0.418055555555556
VQuintanaL_2024,0.5,0.05,0.831845238095238,59,21,53,21,32,1,0.59375,0.796875,,balanced_accuracy,0.796875
ArmstrongA_2021,0.5,0.05,,59,28,13,13,0,0.0769230769230769,,,0.0769230769230769,single_class_accuracy,0.0769230769230769
BelstromD_2017,0.5,0.05,0.78,59,24,20,10,10,0.3,0.9,0.6,,balanced_accuracy,0.6
BostanciN_2021,0.5,0.05,0.540532879818594,60,23,154,126,28,0.0158730158730159,0.928571428571429,0.472222222222222,,balanced_accuracy,0.472222222222222
ChenLW_2022,0.5,0.05,,60,22,61,61,0,0.131147540983607,,,0.131147540983607,single_class_accuracy,0.131147540983607
CuiJ_2019,0.5,0.05,0.540056818181818,59,39,128,40,88,0.25,0.829545454545455,0.539772727272727,,balanced_accuracy,0.539772727272727
JiangQ_2021,0.5,0.05,,55,30,21,0,21,,0.857142857142857,,0.857142857142857,single_class_accuracy,0.857142857142857
LiYJ_2023,0.5,0.05,0.477777777777778,55,26,19,10,9,0.2,1,0.6,,balanced_accuracy,0.6
preprint_CastilhosJ_2021,0.5,0.05,,60,25,224,0,224,,0.383928571428571,,0.383928571428571,single_class_accuracy,0.383928571428571
ShaiberA_2020,0.5,0.05,,59,31,35,35,0,0.0571428571428571,,,0.0571428571428571,single_class_accuracy,0.0571428571428571
ZhuJY_2023,0.5,0.05,0.561643835616438,59,23,74,73,1,0.10958904109589,1,0.554794520547945,,balanced_accuracy,0.554794520547945
ZellerG_2014,0.5,0.05,0.545454545454545,59,24,54,21,33,0.0952380952380952,0.636363636363636,0.365800865800866,,balanced_accuracy,0.365800865800866
