study,alpha,prev_cutoff,loso_auc,input_taxa_n,retained_taxa_n,n_total,n_healthy,n_disease,healthy_ccr,disease_ccr,balanced_accuracy,single_class_accuracy,metric_type,metric_value
Castro-NallarE_2015,1,0.2,0.583333333333333,279,70,18,6,12,0.333333333333333,0.666666666666667,0.5,,balanced_accuracy,0.5
ZhangDY_2015,1,0.2,0.625248226950355,246,50,122,47,75,0.297872340425532,0.826666666666667,0.562269503546099,,balanced_accuracy,0.562269503546099
ChenBY_2023,1,0.2,,270,86,56,0,56,,0.589285714285714,,0.589285714285714,single_class_accuracy,0.589285714285714
BuschartA_2016,1,0.2,0.594444444444445,284,72,53,8,45,0.375,0.466666666666667,0.420833333333333,,balanced_accuracy,0.420833333333333
VQuintanaL_2024,1,0.2,0.752976190476191,278,66,53,21,32,0.285714285714286,0.96875,0.627232142857143,,balanced_accuracy,0.627232142857143
ArmstrongA_2021,1,0.2,,278,88,13,13,0,0.307692307692308,,,0.307692307692308,single_class_accuracy,0.307692307692308
BelstromD_2017,1,0.2,0.83,282,79,20,10,10,0.8,0.5,0.65,,balanced_accuracy,0.65
BostanciN_2021,1,0.2,0.514172335600907,304,101,154,126,28,0.301587301587302,0.678571428571429,0.490079365079365,,balanced_accuracy,0.490079365079365
ChenLW_2022,1,0.2,,294,71,61,61,0,0.39344262295082,,,0.39344262295082,single_class_accuracy,0.39344262295082
CuiJ_2019,1,0.2,0.630681818181818,263,61,128,40,88,0.075,0.931818181818182,0.503409090909091,,balanced_accuracy,0.503409090909091
JiangQ_2021,1,0.2,,274,79,21,0,21,,0.476190476190476,,0.476190476190476,single_class_accuracy,0.476190476190476
LiYJ_2023,1,0.2,0.5,276,81,19,10,9,0.3,0.888888888888889,0.594444444444445,,balanced_accuracy,0.594444444444445
preprint_CastilhosJ_2021,1,0.2,,308,77,224,0,224,,0.464285714285714,,0.464285714285714,single_class_accuracy,0.464285714285714
ShaiberA_2020,1,0.2,,284,79,35,35,0,0.342857142857143,,,0.342857142857143,single_class_accuracy,0.342857142857143
ZhuJY_2023,1,0.2,0.931506849315068,257,92,74,73,1,0.520547945205479,1,0.76027397260274,,balanced_accuracy,0.76027397260274
ZellerG_2014,1,0.2,0.616161616161616,280,70,54,21,33,0.476190476190476,0.606060606060606,0.541125541125541,,balanced_accuracy,0.541125541125541
