study,alpha,prev_cutoff,loso_auc,input_taxa_n,retained_taxa_n,n_total,n_healthy,n_disease,healthy_ccr,disease_ccr,balanced_accuracy,single_class_accuracy,metric_type,metric_value
Castro-NallarE_2015,0.1,0.1,0.444444444444444,63,34,18,6,12,0.333333333333333,0.916666666666667,0.625,,balanced_accuracy,0.625
ZhangDY_2015,0.1,0.1,0.56113475177305,58,33,122,47,75,0.148936170212766,0.786666666666667,0.467801418439716,,balanced_accuracy,0.467801418439716
ChenBY_2023,0.1,0.1,,61,37,56,0,56,,0.803571428571429,,0.803571428571429,single_class_accuracy,0.803571428571429
BuschartA_2016,0.1,0.1,0.536111111111111,64,34,53,8,45,0.25,0.8,0.525,,balanced_accuracy,0.525
VQuintanaL_2024,0.1,0.1,0.855654761904762,63,30,53,21,32,0.904761904761905,0.65625,0.780505952380952,,balanced_accuracy,0.780505952380952
ArmstrongA_2021,0.1,0.1,,63,35,13,13,0,0.230769230769231,,,0.230769230769231,single_class_accuracy,0.230769230769231
BelstromD_2017,0.1,0.1,0.8,63,35,20,10,10,0.2,1,0.6,,balanced_accuracy,0.6
BostanciN_2021,0.1,0.1,0.559807256235828,64,37,154,126,28,0,0.964285714285714,0.482142857142857,,balanced_accuracy,0.482142857142857
ChenLW_2022,0.1,0.1,,64,38,61,61,0,0.114754098360656,,,0.114754098360656,single_class_accuracy,0.114754098360656
CuiJ_2019,0.1,0.1,0.569034090909091,64,51,128,40,88,0.3,0.795454545454545,0.547727272727273,,balanced_accuracy,0.547727272727273
JiangQ_2021,0.1,0.1,,63,42,21,0,21,,0.857142857142857,,0.857142857142857,single_class_accuracy,0.857142857142857
LiYJ_2023,0.1,0.1,0.488888888888889,63,43,19,10,9,0.2,1,0.6,,balanced_accuracy,0.6
preprint_CastilhosJ_2021,0.1,0.1,,64,45,224,0,224,,0.383928571428571,,0.383928571428571,single_class_accuracy,0.383928571428571
ShaiberA_2020,0.1,0.1,,64,41,35,35,0,0.142857142857143,,,0.142857142857143,single_class_accuracy,0.142857142857143
ZhuJY_2023,0.1,0.1,0.534246575342466,61,37,74,73,1,0.0958904109589041,1,0.547945205479452,,balanced_accuracy,0.547945205479452
ZellerG_2014,0.1,0.1,0.541125541125541,63,41,54,21,33,0.142857142857143,0.727272727272727,0.435064935064935,,balanced_accuracy,0.435064935064935
