study,alpha,prev_cutoff,loso_auc,input_taxa_n,retained_taxa_n,n_total,n_healthy,n_disease,healthy_ccr,disease_ccr,balanced_accuracy,single_class_accuracy,metric_type,metric_value
Castro-NallarE_2015,0.5,0.1,0.583333333333333,413,108,18,6,12,0.166666666666667,0.583333333333333,0.375,,balanced_accuracy,0.375
ZhangDY_2015,0.5,0.1,0.617021276595745,380,120,122,47,75,0.340425531914894,0.826666666666667,0.58354609929078,,balanced_accuracy,0.58354609929078
ChenBY_2023,0.5,0.1,,406,119,56,0,56,,0.589285714285714,,0.589285714285714,single_class_accuracy,0.589285714285714
BuschartA_2016,0.5,0.1,0.633333333333333,417,131,53,8,45,0.375,0.466666666666667,0.420833333333333,,balanced_accuracy,0.420833333333333
VQuintanaL_2024,0.5,0.1,0.821428571428571,411,137,53,21,32,0.428571428571429,0.96875,0.698660714285714,,balanced_accuracy,0.698660714285714
ArmstrongA_2021,0.5,0.1,,413,135,13,13,0,0.230769230769231,,,0.230769230769231,single_class_accuracy,0.230769230769231
BelstromD_2017,0.5,0.1,0.8,414,126,20,10,10,0.8,0.7,0.75,,balanced_accuracy,0.75
BostanciN_2021,0.5,0.1,0.539115646258503,432,143,154,126,28,0.317460317460317,0.821428571428571,0.569444444444445,,balanced_accuracy,0.569444444444445
ChenLW_2022,0.5,0.1,,421,138,61,61,0,0.245901639344262,,,0.245901639344262,single_class_accuracy,0.245901639344262
CuiJ_2019,0.5,0.1,0.677272727272727,410,131,128,40,88,0.125,0.931818181818182,0.528409090909091,,balanced_accuracy,0.528409090909091
JiangQ_2021,0.5,0.1,,413,123,21,0,21,,0.523809523809524,,0.523809523809524,single_class_accuracy,0.523809523809524
LiYJ_2023,0.5,0.1,0.611111111111111,410,130,19,10,9,0.3,0.888888888888889,0.594444444444445,,balanced_accuracy,0.594444444444445
preprint_CastilhosJ_2021,0.5,0.1,,441,94,224,0,224,,0.428571428571429,,0.428571428571429,single_class_accuracy,0.428571428571429
ShaiberA_2020,0.5,0.1,,418,132,35,35,0,0.257142857142857,,,0.257142857142857,single_class_accuracy,0.257142857142857
ZhuJY_2023,0.5,0.1,0.589041095890411,396,130,74,73,1,0.36986301369863,1,0.684931506849315,,balanced_accuracy,0.684931506849315
ZellerG_2014,0.5,0.1,0.617604617604618,414,104,54,21,33,0.380952380952381,0.666666666666667,0.523809523809524,,balanced_accuracy,0.523809523809524
