study,alpha,prev_cutoff,loso_auc,input_taxa_n,retained_taxa_n,n_total,n_healthy,n_disease,healthy_ccr,disease_ccr,balanced_accuracy,single_class_accuracy,metric_type,metric_value
Castro-NallarE_2015,1,0.1,0.611111111111111,152,27,18,6,12,0.166666666666667,0.583333333333333,0.375,,balanced_accuracy,0.375
ZhangDY_2015,1,0.1,0.60113475177305,135,46,122,47,75,0.170212765957447,0.88,0.525106382978723,,balanced_accuracy,0.525106382978723
ChenBY_2023,1,0.1,,147,28,56,0,56,,0.571428571428571,,0.571428571428571,single_class_accuracy,0.571428571428571
BuschartA_2016,1,0.1,0.541666666666667,154,42,53,8,45,0.25,0.644444444444445,0.447222222222222,,balanced_accuracy,0.447222222222222
VQuintanaL_2024,1,0.1,0.751488095238095,151,35,53,21,32,0.619047619047619,0.78125,0.70014880952381,,balanced_accuracy,0.70014880952381
ArmstrongA_2021,1,0.1,,152,25,13,13,0,0.230769230769231,,,0.230769230769231,single_class_accuracy,0.230769230769231
BelstromD_2017,1,0.1,0.8,152,29,20,10,10,0.6,0.8,0.7,,balanced_accuracy,0.7
BostanciN_2021,1,0.1,0.508786848072562,157,23,154,126,28,0.0952380952380952,0.857142857142857,0.476190476190476,,balanced_accuracy,0.476190476190476
ChenLW_2022,1,0.1,,154,52,61,61,0,0.180327868852459,,,0.180327868852459,single_class_accuracy,0.180327868852459
CuiJ_2019,1,0.1,0.649715909090909,152,36,128,40,88,0.075,0.909090909090909,0.492045454545455,,balanced_accuracy,0.492045454545455
JiangQ_2021,1,0.1,,152,31,21,0,21,,0.714285714285714,,0.714285714285714,single_class_accuracy,0.714285714285714
LiYJ_2023,1,0.1,0.633333333333333,151,56,19,10,9,0.3,0.777777777777778,0.538888888888889,,balanced_accuracy,0.538888888888889
preprint_CastilhosJ_2021,1,0.1,,159,34,224,0,224,,0.415178571428571,,0.415178571428571,single_class_accuracy,0.415178571428571
ShaiberA_2020,1,0.1,,154,36,35,35,0,0.428571428571429,,,0.428571428571429,single_class_accuracy,0.428571428571429
ZhuJY_2023,1,0.1,0.712328767123288,143,34,74,73,1,0.342465753424658,0,0.171232876712329,,balanced_accuracy,0.171232876712329
ZellerG_2014,1,0.1,0.66955266955267,152,39,54,21,33,0.380952380952381,0.939393939393939,0.66017316017316,,balanced_accuracy,0.66017316017316
