Taxon	M1.1	M1.10	M1.15	M1.16	M1.20	M1.23	M1.24	M1.25	M1.26	M1.29	M1.3	M1.35	M1.37	M1.38	M1.4	M1.42	M1.44	M1.48	M1.5	M1.57	M1.59	M1.6	M1.61	M1.62	M1.64	M1.65	M1.7	M2.31	M2.32	M2.36	M2.37	M2.38	M2.39	M2.40	M2.41	M2.44	M2.45	M2.46	M2.48	M2.49	M2.50	M2.51	M2.52	M2.56	M2.60	W1.1	W1.11	W1.15	W1.18	W1.20	W1.22	W1.26	W1.3	W1.31	W1.36	W1.37	W1.38	W1.39	W1.40	W1.42	W1.44	W1.5	W1.53	W1.6	W1.8	W1.9	W2.19	W2.21	W2.23	W2.25	W2.26	W2.33	W2.34	W2.35	W2.39	W2.4	W2.40	W2.41	W2.42	W2.43	W2.44	W2.45	W2.46	W2.47	W2.48	W2.49	W2.53	W2.56	W2.59	W2.61	W2.65	W2.67	W2.68	W2.69	W2.8	W3.1	W3.16	W3.19	W3.20	W3.23	WL.1	WL.10	WL.11	WL.12	WL.15	WL.17	WL.2	WL.20	WL.25	WL.26	WL.28	WL.36	WL.37	WL.5	WL.9	SRR19117446	SRR19117447	SRR19117448	SRR19117449	SRR19117450	SRR19117451	SRR19117452	SRR19117453	SRR19117454	SRR19117455	SRR19117456	SRR19117457	SRR19117458	SRR19117459	SRR19117460	SRR19117461	SRR19117462	SRR19117463	SRR19117464	SRR19117465	SRR19117466	SRR19117467	SRR19117468	SRR19117469	SRR19117470	SRR19117471	SRR19117472	SRR19117473	SRR19117474	SRR19117475	SRR19117476	SRR19117477	SRR19117478	SRR19117479	SRR19117480	SRR19117481	SRR19117482	SRR19117483	SRR19117484	SRR19117485	SRR19117486	SRR19117487	SRR19117488	SRR19117489	SRR19117490	SRR19117491	SRR19117492	SRR19117493	SRR19117494	SRR19117495	SRR19117496	SRR19117497	SRR19117498	SRR19117499	SRR19117500	SRR19117501	SRR19117502	SRR19117503	SRR19117504	SRR19117505	SRR19117506	SRR19117507	SRR19117508	SRR19117509	SRR19117510	SRR19117511	SRR19117512	SRR19117513	SRR19117514	SRR19117515	SRR19117516	SRR19117517	SRR19117518	SRR19117519	SRR19117520	SRR19117521	SRR19117522	SRR19117523	SRR19117524	SRR19117525	SRR19117526	SRR19117527	SRR19117528	SRR19117529	SRR19117530	SRR19117531	SRR19117532	SRR19117533	SRR19117534	SRR19117535	SRR19117536	SRR19117537	SRR19117538	SRR19117539	SRR19117540	SRR19117541	SRR19117542	SRR19117543	SRR19117544	SRR19117545	SRR19117546	SRR19117547	SRR19117548	SRR19117549	SRR19117550	SRR19117551	SRR19117552	SRR19117553	SRR19117554	SRR19117555	SRR19117556	SRR19117557	SRR19117558	SRR19117559	SRR19117560	SRR19117561	SRR19117562	SRR19117563	SRR19117564	SRR19117565	SRR19117566	SRR19117567	SRR19117568	SRR19117569	SRR19117570	SRR19117571	SRR19117572	SRR19117573	SRR19117574	SRR19117575	SRR19117576	SRR19117577	SRR19117578	SRR19117579	SRR19117580	SRR19117581	SRR19117582	SRR19117583	SRR19117584	SRR19117585	SRR19117586	SRR19117587	SRR19117588	SRR19117589	SRR19117590	SRR19117591	SRR19117592	SRR19117593	SRR19117594	SRR19117595	SRR19117596	SRR19117597	SRR19117598	SRR19117599	SRR19117600	SRR19117601	SRR19117602	SRR19117603	SRR19117604	SRR19117605	SRR19117606	SRR19117607	SRR19117608	SRR19117609	SRR19117610	SRR19117611	SRR19117612	SRR19117613	SRR19117614	SRR19117615	SRR19117616	SRR19117617	SRR19117618	SRR19117619	SRR19117620	SRR19117621	SRR19117622	SRR19117623	SRR19117624	SRR19117625	SRR19117626	SRR19117627	SRR19117628	SRR19117629	SRR19117630	SRR19117631	SRR19117632	SRR19117633	SRR19117634	SRR19117635	SRR19117636	SRR19117637	SRR19117638	SRR19117639	SRR19117640	SRR19117641	SRR19117642	SRR19117643	SRR19117644	SRR19117645	SRR19117646	SRR19117647	SRR19117648	SRR19117649	SRR19117650	SRR19117651	SRR19117652	SRR19117653	SRR19117654	SRR19117655	SRR19117656	SRR19117657	SRR19117658	SRR19117659	SRR19117660	SRR19117661	SRR19117662	SRR19117663	SRR19117664	SRR19117665	SRR19117666	SRR19117667	SRR19117668	SRR19117669	SRR19117670	SRR19117671	SRR19117672	SRR19117673	SRR19117674	SRR19117675	SRR19117676	SRR19117677	SRR19117678	SRR19117679	SRR19117680	SRR19117681	SRR19117682	SRR19117683	SRR19117684	SRR19117685	SRR19117686	SRR19117687	SRR19117688	SRR19117689	SRR19117690	SRR19117691	SRR19117692	SRR19117693	SRR19117694	SRR19117695	SRR19117696	SRR19117697	SRR19117698	SRR19117699	SRR19117700	SRR19117701	SRR19117702	SRR19117703	SRR19117704	SRR19117705	SRR19117706	SRR19117707	SRR19117708	SRR19117709	SRR19117710	SRR19117711	SRR19117712	SRR19117713	SRR19117714	SRR19117715	SRR19117716	SRR19117717	SRR19117718	SRR19117719	SRR19117720	SRR19117721	SRR19117722	SRR19117723	SRR19117724	SRR19117725	SRR19117726	SRR19117727	SRR13061491	SRR13061494	SRR13061495	SRR13061497	SRR13061498	SRR13061500	SRR13061501	SRR13061503	SRR13061504	SRR13061506	SRR13061507	SRR13061509	SRR13061510	SRR13061512	SRR13061513	SRR13061514	SRR13061516	SRR13061517	SRR13061519	SRR13061520	SRR13061522	SRR13061523	SRR13061526	SRR13061527	SRR13061528	SRR13061529	SRR13061531	SRR13061532	SRR13061534	SRR13061535	SRR13061536	SRR13061537	SRR13061538	SRR13061540	SRR13061541	SRR13061543	SRR13061544	SRR13061546	SRR13061547	SRR13061548	SRR13061550	SRR13061551	SRR13061552	SRR13061554	SRR13061557	SRR13061558	SRR13061560	SRR13061561	SRR13061563	SRR13061565	SRR13061567	SRR13061568	SRR13061570	SRR13061571	SRR13061573	SRR13061574	SRR13061577	SRR13061579	SRR13061580	SRR13061581	SRR13061582	SRR13061584	SRR13061585	SRR13061587	SRR13061588	SRR13061589	SRR13061590	SRR13061591	SRR13061593	SRR13061594	SRR13061596	SRR13061597	SRR13061599	SRR13061600	SRR13061601	SRR13061603	SRR13061605	SRR13061607	ERR3827177	ERR3827186	ERR3827193	ERR3827194	ERR3827195	ERR3827201	ERR3827202	ERR3827203	ERR3827218	ERR3827219	ERR3827225	ERR3827227	ERR3827250	ERR3827251	ERR3827257	ERR3827258	ERR3827259	ERR3827265	ERR3827267	ERR3827273	ERR3827274	ERR3827275	ERR3827289	ERR3827290	ERR3827299	ERR3827305	ERR3827315	ERR3827321	ERR3827322	ERR3827329	ERR3827330	ERR3827179	ERR3827185	ERR3827187	ERR3827209	ERR3827210	ERR3827211	ERR3827217	ERR3827233	ERR3827234	ERR3827235	ERR3827243	ERR3827249	ERR3827281	ERR3827282	ERR3827283	ERR3827291	ERR3827297	ERR3827298	ERR3827306	ERR3827307	ERR3827313	ERR3827323	ERR3827331	SRR23388424	SRR23388425	SRR23388426	SRR23388427	SRR23388428	SRR23388437	SRR23388448	SRR23388452	SRR23388453	SRR23388454	SRR23388455	SRR23388456	SRR23388457	SRR23388458	SRR23388459	SRR23388460	SRR23388461	SRR23388469	SRR23388470	SRR23388471	ERR9295372	ERR9295375	ERR9295381	ERR9295382	ERR9295384	ERR9295387	ERR9295390	ERR9295393	ERR9295399	ERR9295401	ERR9295402	ERR9295403	ERR9295404	ERR9295406	ERR9295407	ERR9295410	ERR9295411	ERR9295413	ERR9295416	ERR9295417	ERR9295418	ERR9295422	ERR9295433	ERR9295434	ERR9295437	ERR9295441	ERR9295442	ERR9295444	ERR9295447	ERR9295448	ERR9295452	ERR9295454	ERR9295455	ERR9295456	ERR9295458	ERR9295459	ERR9295461	ERR9295462	ERR9295469	ERR9295470	ERR9295471	ERR9295472	ERR9295473	ERR9295474	ERR1474564	ERR1474565	ERR1474566	ERR1474567	ERR1474568	ERR1474569	ERR1474570	ERR1474571	ERR1474572	ERR1474573	ERR1474574	ERR1474575	ERR1474576	ERR1474577	ERR1474578	ERR1474579	ERR1474580	ERR1474581	ERR1474582	ERR1474583	ERR1474584	ERR1474585	ERR1474586	ERR1474587	ERR5383528	ERR5383531	ERR5383534	ERR5384690	ERR5385042	ERR5385092	ERR5385093	SRR18584977	SRR18585031	SRR18585066	SRR18585067	SRR18585076	SRR18585077	SRR18585080	SRR18585145	SRR18585163	SRR18585164	SRR18585191	SRR18585192	SRR18584978	SRR18584995	SRR18584996	SRR18585012	SRR18585013	SRR18585049	SRR18585050	SRR18585103	SRR18585105	SRR18585106	SRR18585124	SRR18585146	SRR18585212	SRR18585213	SRR18585230	SRR18585231	SRR18585238	SRR15001303	SRR15001304	SRR15001305	SRR15001306	SRR15001307	SRR15001308	SRR15001309	SRR15001310	SRR15001311	SRR15001312	SRR15001313	SRR15001314	SRR15001315	SRR15001316	SRR15001317	SRR15001318	SRR15001319	SRR15001320	TG_001	TG_002	TG_003	TG_004	TG_005	TG_006	TG_007	TG_008	TG_009	TG_010	TG_011	TG_012	TG_013	TG_014	TG_015	TG_016	TG_017	TG_018	TG_019	TG_020	TG_021	TG_022	TG_023	TG_024	TG_025	TG_026	TG_027	TG_028	TG_029	TG_030	TG_031	TG_032	TG_033	TG_034	TG_035	TG_036	TG_037	TG_038	TG_039	TG_040	TG_041	TG_042	TG_043	TG_044	TG_045	TG_046	TG_047	TG_048	TG_049	TG_050	TG_051	TG_052	TG_053	TG_054	TG_055	TG_056	TG_057	TG_058	TG_059	TG_060	TG_061	TG_062	TG_063	TG_064	TG_065	TG_066	TG_067	TG_068	TG_069	TG_070	TG_071	TG_072	TG_073	TG_074	TG_075	TG_076	TG_077	TG_078	TG_079	TG_080	TG_081	TG_082	TG_083	TG_084	TG_085	TG_086	TG_087	TG_088	TG_089	TG_090
Bacteroidales	148.93837	181.32863	118.25012	89.31248	149.60525	120.17438	204.11466	90.335	79.88172	176.78025	54.99948	143.42633	194.21513	80.03774	141.14714	166.17373	147.43567	32.53287	0	64.60074	214.9889	90.23075	181.38101	56.21477	142.14511	45.79259	134.03432	0	132.90474	51.54039	108.30268	43.02984	137.9506	89.55278	109.82706	99.94627	51.8357	100.50906	156.06298	108.78264	152.23023	125.03047	164.26364	57.36395	126.74193	64.23248	34.55414	88.62611	104.71522	102.65905	109.45331	125.68321	95.34539	48.48271	113.37422	188.00861	130.32025	141.63281	184.23159	128.26189	77.52582	99.06011	85.70457	70.83801	100.13103	120.90962	103.47435	85.8238	193.96702	118.81247	85.43413	136.36461	118.94742	184.6161	112.10728	57.36309	90.78428	140.93051	127.98318	63.29706	175.38414	47.01074	64.55022	116.2685	79.16521	124.166	165.76405	172.22444	176.4428	131.67923	51.01478	173.28504	118.7257	75.36042	241.52131	133.77748	156.40013	141.07858	58.72097	96.73373	79.65097	146.07307	133.16574	76.91596	105.38594	236.46444	134.20595	236.68915	85.03601	50.75	150.68417	174.6971	65.3918	117.96639	141.73413	29.98607	27.54319	34.36567	38.44665	61.87144	104.48235	41.90195	87.52245	35.56158	18.71987	150.4827	34.45273	53.17554	48.48899	50.2034	82.34658	55.92685	11.57093	101.38928	59.06092	91.28315	29.53325	43.35499	27.9015	47.21249	16.32825	11.71432	31.57641	85.93123	133.32105	136.83958	78.72752	143.99136	118.36708	106.30697	101.84792	101.73786	0.1725	88.01473	139.92588	17.13794	42.954	60.87258	99.30332	30.89801	64.94566	134.13174	112.93513	78.88702	117.95565	79.16849	49.49207	45.30092	61.4833	138.71792	138.85508	52.10119	86.37041	47.14846	71.91055	60.13854	51.04248	111.69808	53.58403	70.65857	63.48657	36.45406	70.94045	33.88706	15.27653	13.20764	44.0837	55.71957	20.89687	48.88174	167.87458	98.77532	12.50282	131.96949	60.38521	26.5395	53.32281	52.7978	55.16596	46.99811	148.34434	36.50491	51.93605	80.36093	65.18915	122.33694	44.53335	47.02592	90.01096	52.67054	95.52366	24.34575	34.99694	130.8005	125.82746	112.01439	2.25553	41.34797	73.09775	21.66676	112.2624	86.10487	115.68624	32.66427	165.79284	35.99357	62.35795	92.24716	50.54521	72.56095	45.65597	17.79019	111.14638	84.49181	37.29003	57.42523	156.03464	125.0279	72.6419	132.33385	33.98796	65.24795	58.05926	115.97164	88.77223	60.73208	124.21229	115.41114	44.60821	93.278	136.54872	139.53918	63.54442	16.38846	98.87454	100.21874	58.41776	54.41453	24.41658	142.63621	125.89707	131.71833	21.93147	58.38665	43.71721	83.17959	141.1271	124.08705	68.19147	37.89128	98.44885	100.37873	71.99997	44.82872	42.37365	122.8147	128.35895	20.59775	48.75424	96.87721	75.88549	16.51534	41.99653	102.29338	55.50725	52.83178	101.17396	34.40312	57.29072	25.90977	112.22608	56.75041	74.21708	70.06167	79.19168	35.63676	111.79132	152.02854	0.04594	91.07693	132.19479	41.09399	61.77026	43.32021	91.17795	50.86219	18.11183	58.3719	101.66745	166.98305	52.02921	161.17658	138.06079	124.57689	51.2826	99.37762	124.88574	93.33313	128.85696	101.5972	90.49243	84.78942	83.48114	156.6816	41.64328	129.49346	180.8345	117.53859	169.8098	162.73696	151.57859	137.69315	78.45755	105.93314	71.77318	81.65804	28.16258	14.27524	93.13785	85.15458	108.21241	40.33819	41.6739	109.78428	73.42243	82.17803	121.69867	94.53795	90.8641	133.43928	53.94077	52.14487	105.9001	68.11724	90.71113	167.2029	94.78221	31.94388	52.10254	85.28463	57.23719	25.9514	49.53975	23.1102	50.24188	99.10973	60.87598	33.5873	31.11166	120.37082	96.69435	26.41346	93.61401	40.51288	108.02333	94.09907	54.94296	110.89632	58.57979	28.30148	6.8284	21.3762	11.49564	99.3856	67.95506	60.35373	23.7899	22.10363	16.11092	42.66135	93.30049	34.3793	25.84485	29.0506	158.32404	10.81166	63.31734	38.83765	42.45156	36.6418	67.72124	5.72041	33.33519	72.21475	84.93729	75.39467	34.15699	34.52036	94.73693	39.0078	82.00698	40.28949	13.46206	74.82056	65.06462	92.45332	17.2398	106.93875	34.689	77.1268	37.17565	76.5583	89.0444	87.09443	69.9609	78.47397	33.12391	69.2863	60.94551	100.2931	117.67463	16.42399	108.38341	69.0375	91.13498	68.91405	73.8059	106.72736	22.34785	59.05639	75.23888	12.1785	32.8551	133.679	27.07585	65.3519	43.80078	57.15091	54.69578	65.11802	8.62437	59.70724	26.42627	108.10743	59.23973	37.05328	44.31197	111.12132	81.76217	65.61777	40.01455	66.81236	19.93895	52.04403	127.48962	71.21829	12.8113	66.63177	102.73977	37.70274	71.44194	91.99483	95.78805	36.57102	61.95902	245.51597	261.4261	289.99202	166.59273	135.92203	215.96456	190.95049	115.51216	185.36261	184.09434	211.83482	215.59697	20.37069	115.19437	311.48317	203.19122	144.94243	200.2615	154.07065	152.64428	144.96822	92.56289	224.19172	174.75001	232.91851	263.52975	175.69658	123.71705	214.08871	153.0794	112.02534	99.11037	354.1453	177.06215	240.08884	167.13628	197.90836	287.90699	209.46924	205.84244	187.35393	157.39771	176.07576	352.91471	305.20345	247.5381	178.435	254.71378	268.12994	217.13378	131.77973	300.54897	97.29639	89.20987	58.99481	74.15923	112.35731	60.64302	60.87816	83.77843	86.99381	145.42277	115.632	55.13616	112.73993	46.25542	77.50674	71.56273	179.11505	44.00168	113.67874	126.8264	131.75415	12.16477	158.9299	192.92293	138.29842	135.10314	195.76162	300.92005	183.17696	212.3539	274.48628	177.51241	130.044	120.21044	138.66588	171.44981	176.11949	168.97437	148.22445	128.58035	209.84477	262.3433	198.87794	166.62091	211.3002	85.38653	212.76703	21.77387	203.30287	257.45618	224.60991	171.11754	205.6587	194.68064	83.2067	118.59802	191.52455	259.58746	177.64284	276.1779	257.74166	189.9347	164.03864	177.45385	201.17442	5.56258	82.71495	144.01255	72.10013	162.47749	168.37544	135.91356	178.80172	142.37968	180.63575	121.00028	93.20701	185.42736	126.2994	244.71064	128.70315	238.1405	48.14592	108.57409	104.74492	154.86747	186.10676	93.20688	235.26617	166.75416	0.72825	31.0992	119.07572	1.86572	74.0053	0	102.68521	138.36858	93.30178	19.95917	17.01653	46.661	77.93251	100.70604	180.9046	14.16683	126.58107	65.31365	128.43333	124.16859	197.215	141.8867	76.14508	106.46218	156.13187	53.52361	91.13731	119.19069	99.17164	123.78969	165.16689	78.37498	102.28459	101.47377	20.33232	161.53723	291.67822	98.44324	162.77281	139.37283	33.63622	35.09215	16.91263	35.6652	10.63315	0	129.17192	5.5866	99.58077	119.5384	124.67641	55.89323	35.08556	36.56034	191.84312	124.21835	219.87866	110.49884	97.47018	157.64048	151.11103	0	162.39121	118.28046	97.50547	109.46079	66.52077	109.81118	159.15848	107.40047	127.89959	163.22591	143.04307	200.48221	222.20279	155.16586	82.40311	182.26864	169.06518	114.86743	140.46125	193.41179	109.96816	179.2028	118.24663	58.51074	205.47181	186.74585	59.92353	170.84192	159.49507	113.5291	166.61294	143.9077	92.3358	154.13904	171.65103	93.01507	0.07195	90.83319	165.1648	203.32161	183.69491	73.58354	205.78397	147.42004	102.94548	42.49258	229.69606	76.05376	85.0645	167.76697	111.89839	152.27886	65.00733	279.76469	101.78041	158.93478	111.16573	134.04065	248.08901	143.87533	136.33448	193.38916	200.2315	151.49697	184.239	292.14524	126.14293	73.69919	68.67903	72.60457	111.98568	94.86003	118.63756	190.23223	72.35004	105.01392	164.79407	201.47855	144.71057	147.07579	128.56873	151.69689
Lactobacillales	122.66309	54.02372	124.75155	168.2928	90.64271	113.92331	41.99141	188.09497	92.83155	89.50095	180.80465	85.93312	83.15158	71.40458	93.90512	91.47045	167.04457	135.45372	181.7905	144.58969	65.12214	190.87318	66.76218	50.75162	76.99093	61.64669	127.9959	500	55.10658	140.4065	129.89005	246.12027	67.75731	165.76975	70.47733	64.38197	109.2462	148.92469	171.70832	177.86949	76.64025	65.74538	98.78733	149.14143	108.45023	128.6146	216.89105	107.11813	127.73976	125.85797	188.58509	161.54554	124.35643	126.14209	90.0844	48.69362	89.69875	136.09678	69.24122	85.56842	110.83963	179.5571	213.81468	139.76167	132.0336	44.87855	189.54505	101.51299	66.43658	32.7478	120.16263	59.86415	160.71296	51.17843	152.94518	130.88086	147.7368	94.98722	87.10245	151.38026	102.51775	94.96711	121.20566	81.75174	118.16112	87.45405	52.42018	137.97007	132.40319	69.34328	93.49255	74.18665	65.36701	88.81035	48.44825	130.23196	94.16667	89.06949	150.44251	114.66543	219.34711	87.15278	82.43113	118.42002	136.40242	32.51981	48.34275	35.62675	109.2911	127.54736	20.19532	130.01653	164.4969	139.92961	120.65255	195.58474	259.68918	178.43706	163.00093	119.88712	109.02896	151.53739	69.67238	162.48577	102.96865	99.17218	185.01837	158.33435	146.58288	179.69463	96.0794	111.31054	323.39717	48.56365	163.00596	142.34695	164.37658	107.31062	100.09697	174.941	173.91225	262.5595	196.30012	94.72541	114.57793	127.71735	165.04673	120.66415	80.75486	93.01724	63.8639	119.86703	416.56382	24.19636	110.17991	146.46391	202.35714	182.59727	125.15622	158.82419	149.00333	90.04908	107.34431	73.22842	65.10573	143.19806	192.43641	234.11558	211.40429	71.93549	37.3074	124.89234	112.95723	193.32396	116.83043	186.2134	207.80496	109.18298	110.86152	143.93393	166.29294	195.70879	105.61595	235.25087	143.06871	218.94317	194.36941	166.04077	199.0975	134.26685	54.8816	69.07484	159.7203	109.51916	64.33559	167.95428	159.65648	228.34176	184.23331	191.95676	61.85988	118.70594	199.0021	72.93571	108.10699	86.87732	129.98206	154.41013	119.58814	155.16587	77.41513	161.86941	72.03736	116.61683	111.90705	62.4776	352.44605	149.19414	163.51857	113.14237	117.13935	187.25405	93.13602	176.75234	92.12306	142.55989	139.20421	195.07429	141.26594	137.50743	199.03145	187.40225	110.18072	138.33833	102.33707	170.14755	64.98084	79.83111	103.44493	114.84898	208.68669	196.11755	118.07167	109.0651	150.83882	140.49189	110.09657	68.61733	165.79374	225.7188	92.77101	95.34023	78.41705	232.49047	84.55936	96.91154	111.68555	198.76014	274.31408	72.42819	65.71505	118.05237	293.04002	158.07721	167.49353	100.57855	40.54775	91.65632	125.28054	159.0329	99.60296	85.11759	151.21011	130.45613	223.16686	84.85297	65.75348	164.0051	92.9881	152.22594	137.26468	208.27872	107.71406	51.05394	119.80251	156.37409	107.90855	126.40456	130.30054	237.15381	90.23421	103.02525	94.31196	108.95496	81.23031	73.4511	108.73282	62.67637	467.4974	101.81623	74.05188	149.9728	102.95076	158.71762	117.50999	110.03474	95.95095	121.63011	130.94816	163.17199	132.4882	64.85182	83.94472	84.13301	161.8689	92.94286	66.10799	110.37162	77.21918	102.72959	152.39324	150.02452	125.59004	139.50536	163.72933	73.49384	79.16286	41.491	88.2514	64.97455	34.50728	119.91052	42.972	97.96827	152.64027	76.45391	80.88557	218.89706	119.41543	71.38599	124.80783	142.02093	159.05205	93.90056	83.80404	144.6997	83.05149	169.0041	107.75879	87.26144	175.82835	148.03312	96.96808	95.86917	270.47223	46.04373	88.99188	119.63936	152.00421	194.08732	128.60223	161.4799	135.26752	174.62461	111.59154	125.22393	129.37192	255.95197	268.41945	71.00682	114.15098	181.85272	130.38074	185.75446	109.74358	179.78513	208.94529	46.47097	223.56717	190.12814	215.68493	260.1045	180.05431	136.30043	142.84176	143.42291	224.0393	119.22938	194.33137	193.10282	92.54744	203.09148	281.80234	89.45043	88.13808	138.5202	60.80046	173.80826	120.19716	151.42214	192.88559	300.13623	215.24795	98.00963	87.5585	131.11406	162.42391	147.77567	79.16988	110.2565	70.59438	196.76087	216.38543	166.68048	186.97757	144.20034	187.91718	110.55398	165.78371	110.01951	60.56996	57.08747	116.3019	114.93303	140.9981	131.9479	192.56927	108.14122	136.16784	36.24547	59.13029	137.66922	60.37855	30.5762	81.89336	101.01454	99.00665	87.69824	82.76152	99.62358	84.3195	340.93077	213.97675	119.35383	147.95675	120.42399	204.79635	219.04462	202.36766	215.5376	234.03735	138.04827	207.90083	89.58603	165.47806	105.40377	129.64064	122.43114	175.45645	152.11974	13.4505	72.4444	276.29185	196.81438	38.03618	198.91907	192.80831	198.61735	37.11382	111.17047	197.36819	99.35281	156.8524	213.20908	130.74297	9.50669	45.03661	16.87135	109.24562	46.25256	29.54389	58.03016	80.42441	44.3015	22.1153	20.3924	20.11407	188.12107	50.01006	12.53906	38.58945	19.83216	88.99478	26.04174	52.21288	48.18411	47.42655	52.8301	79.88775	26.23069	8.83272	19.41375	31.75692	15.35206	100.51991	32.5092	33.12262	14.59788	60.62825	16.03292	99.69748	15.33058	9.10746	43.423	64.34015	27.02128	23.30138	73.38399	10.8979	45.39465	27.01026	19.91412	28.41596	18.69917	27.36345	37.42445	26.69897	43.97518	90.55342	141.54276	64.58287	52.55799	25.11081	76.2782	50.16267	72.72555	36.09458	32.17527	79.57613	60.53609	105.25366	23.40297	62.28707	29.39438	99.63237	9.07695	52.46746	57.96964	104.03757	95.31063	101.86425	180.83136	83.10415	125.16649	43.23648	164.11448	31.8257	48.09512	73.92152	123.80452	59.17184	29.1921	109.11901	43.59077	58.61184	79.23384	189.78612	39.04673	40.18813	82.83327	140.95672	25.13762	105.26562	63.32957	307.69857	98.3787	27.6334	97.74937	64.03281	65.32872	78.79754	140.74092	110.78334	31.21377	40.83865	48.00719	73.02632	79.37999	37.8427	78.61342	77.42486	38.17365	375.2115	87.44478	70.3392	30.6573	35.48341	58.61645	50.25822	64.74945	21.70528	71.54481	58.06966	93.28573	38.18394	106.30043	63.92152	112.68195	42.75228	49.97037	53.772	47.63615	24.6162	21.90757	48.73349	42.53957	44.38992	6.34177	0	69.81438	2.61355	1.20418	0	100.70685	42.45368	26.56673	57.1828	121.8736	58.05048	51.98784	22.34162	32.73494	53.20269	41.62721	52.00459	103.82194	58.58398	50.13743	76.80242	43.88132	27.53585	81.28599	161.1318	19.76754	20.4896	22.06394	80.6195	24.2425	51.79745	114.73585	71.53272	220.38515	18.89811	55.31268	100.91383	8.7704	17.78567	64.3037	262.23149	136.14893	303.50649	29.85255	299.41311	78.4045	349.19725	43.56684	37.89555	22.04811	89.9859	226.08552	146.88411	14.42657	11.82298	7.52985	5.57513	10.2627	27.95943	7.36867	0	20.82266	5.27089	13.8926	35.22157	52.63394	18.40652	15.96652	18.34552	14.27857	7.74192	43.15992	15.16323	11.60863	8.8636	4.43873	15.90057	5.17292	36.11585	22.87337	10.90935	28.09891	8.87958	2.88459	14.55108	25.78851	20.3967	98.81418	4.47592	15.313	6.68891	21.95231	17.22222	14.92743	31.35317	5.14824	82.12522	27.59646	30.35648	6.04332	57.50607	2.93452	67.94618	5.1197	21.52629	42.08905	165.60706	14.75827	44.2394	62.96938	20.27719	27.41002	13.68386	35.76917	41.36582	56.00064	21.58832	6.45202	28.63889	17.2474	153.67082	20.27339	19.62582	99.93732	21.44788	13.8276	47.01165	3.83847	20.10266	14.29955	36.87967	44.72517	15.75801	9.52638	14.00194	35.44332	20.69523	18.96507	9.43124	33.32928	58.02033	17.59617	21.54097
