Taxon	M1.1	M1.10	M1.15	M1.16	M1.20	M1.23	M1.24	M1.25	M1.26	M1.29	M1.3	M1.35	M1.37	M1.38	M1.4	M1.42	M1.44	M1.48	M1.5	M1.57	M1.59	M1.6	M1.61	M1.62	M1.64	M1.65	M1.7	M2.31	M2.32	M2.36	M2.37	M2.38	M2.39	M2.40	M2.41	M2.44	M2.45	M2.46	M2.48	M2.49	M2.50	M2.51	M2.52	M2.56	M2.60	W1.1	W1.11	W1.15	W1.18	W1.20	W1.22	W1.26	W1.3	W1.31	W1.36	W1.37	W1.38	W1.39	W1.40	W1.42	W1.44	W1.5	W1.53	W1.6	W1.8	W1.9	W2.19	W2.21	W2.23	W2.25	W2.26	W2.33	W2.34	W2.35	W2.39	W2.4	W2.40	W2.41	W2.42	W2.43	W2.44	W2.45	W2.46	W2.47	W2.48	W2.49	W2.53	W2.56	W2.59	W2.61	W2.65	W2.67	W2.68	W2.69	W2.8	W3.1	W3.16	W3.19	W3.20	W3.23	WL.1	WL.10	WL.11	WL.12	WL.15	WL.17	WL.2	WL.20	WL.25	WL.26	WL.28	WL.36	WL.37	WL.5	WL.9	SRR19117446	SRR19117447	SRR19117448	SRR19117449	SRR19117450	SRR19117451	SRR19117452	SRR19117453	SRR19117454	SRR19117455	SRR19117456	SRR19117457	SRR19117458	SRR19117459	SRR19117460	SRR19117461	SRR19117462	SRR19117463	SRR19117464	SRR19117465	SRR19117466	SRR19117467	SRR19117468	SRR19117469	SRR19117470	SRR19117471	SRR19117472	SRR19117473	SRR19117474	SRR19117475	SRR19117476	SRR19117477	SRR19117478	SRR19117479	SRR19117480	SRR19117481	SRR19117482	SRR19117483	SRR19117484	SRR19117485	SRR19117486	SRR19117487	SRR19117488	SRR19117489	SRR19117490	SRR19117491	SRR19117492	SRR19117493	SRR19117494	SRR19117495	SRR19117496	SRR19117497	SRR19117498	SRR19117499	SRR19117500	SRR19117501	SRR19117502	SRR19117503	SRR19117504	SRR19117505	SRR19117506	SRR19117507	SRR19117508	SRR19117509	SRR19117510	SRR19117511	SRR19117512	SRR19117513	SRR19117514	SRR19117515	SRR19117516	SRR19117517	SRR19117518	SRR19117519	SRR19117520	SRR19117521	SRR19117522	SRR19117523	SRR19117524	SRR19117525	SRR19117526	SRR19117527	SRR19117528	SRR19117529	SRR19117530	SRR19117531	SRR19117532	SRR19117533	SRR19117534	SRR19117535	SRR19117536	SRR19117537	SRR19117538	SRR19117539	SRR19117540	SRR19117541	SRR19117542	SRR19117543	SRR19117544	SRR19117545	SRR19117546	SRR19117547	SRR19117548	SRR19117549	SRR19117550	SRR19117551	SRR19117552	SRR19117553	SRR19117554	SRR19117555	SRR19117556	SRR19117557	SRR19117558	SRR19117559	SRR19117560	SRR19117561	SRR19117562	SRR19117563	SRR19117564	SRR19117565	SRR19117566	SRR19117567	SRR19117568	SRR19117569	SRR19117570	SRR19117571	SRR19117572	SRR19117573	SRR19117574	SRR19117575	SRR19117576	SRR19117577	SRR19117578	SRR19117579	SRR19117580	SRR19117581	SRR19117582	SRR19117583	SRR19117584	SRR19117585	SRR19117586	SRR19117587	SRR19117588	SRR19117589	SRR19117590	SRR19117591	SRR19117592	SRR19117593	SRR19117594	SRR19117595	SRR19117596	SRR19117597	SRR19117598	SRR19117599	SRR19117600	SRR19117601	SRR19117602	SRR19117603	SRR19117604	SRR19117605	SRR19117606	SRR19117607	SRR19117608	SRR19117609	SRR19117610	SRR19117611	SRR19117612	SRR19117613	SRR19117614	SRR19117615	SRR19117616	SRR19117617	SRR19117618	SRR19117619	SRR19117620	SRR19117621	SRR19117622	SRR19117623	SRR19117624	SRR19117625	SRR19117626	SRR19117627	SRR19117628	SRR19117629	SRR19117630	SRR19117631	SRR19117632	SRR19117633	SRR19117634	SRR19117635	SRR19117636	SRR19117637	SRR19117638	SRR19117639	SRR19117640	SRR19117641	SRR19117642	SRR19117643	SRR19117644	SRR19117645	SRR19117646	SRR19117647	SRR19117648	SRR19117649	SRR19117650	SRR19117651	SRR19117652	SRR19117653	SRR19117654	SRR19117655	SRR19117656	SRR19117657	SRR19117658	SRR19117659	SRR19117660	SRR19117661	SRR19117662	SRR19117663	SRR19117664	SRR19117665	SRR19117666	SRR19117667	SRR19117668	SRR19117669	SRR19117670	SRR19117671	SRR19117672	SRR19117673	SRR19117674	SRR19117675	SRR19117676	SRR19117677	SRR19117678	SRR19117679	SRR19117680	SRR19117681	SRR19117682	SRR19117683	SRR19117684	SRR19117685	SRR19117686	SRR19117687	SRR19117688	SRR19117689	SRR19117690	SRR19117691	SRR19117692	SRR19117693	SRR19117694	SRR19117695	SRR19117696	SRR19117697	SRR19117698	SRR19117699	SRR19117700	SRR19117701	SRR19117702	SRR19117703	SRR19117704	SRR19117705	SRR19117706	SRR19117707	SRR19117708	SRR19117709	SRR19117710	SRR19117711	SRR19117712	SRR19117713	SRR19117714	SRR19117715	SRR19117716	SRR19117717	SRR19117718	SRR19117719	SRR19117720	SRR19117721	SRR19117722	SRR19117723	SRR19117724	SRR19117725	SRR19117726	SRR19117727	SRR13061491	SRR13061494	SRR13061495	SRR13061497	SRR13061498	SRR13061500	SRR13061501	SRR13061503	SRR13061504	SRR13061506	SRR13061507	SRR13061509	SRR13061510	SRR13061512	SRR13061513	SRR13061514	SRR13061516	SRR13061517	SRR13061519	SRR13061520	SRR13061522	SRR13061523	SRR13061526	SRR13061527	SRR13061528	SRR13061529	SRR13061531	SRR13061532	SRR13061534	SRR13061535	SRR13061536	SRR13061537	SRR13061538	SRR13061540	SRR13061541	SRR13061543	SRR13061544	SRR13061546	SRR13061547	SRR13061548	SRR13061550	SRR13061551	SRR13061552	SRR13061554	SRR13061557	SRR13061558	SRR13061560	SRR13061561	SRR13061563	SRR13061565	SRR13061567	SRR13061568	SRR13061570	SRR13061571	SRR13061573	SRR13061574	SRR13061577	SRR13061579	SRR13061580	SRR13061581	SRR13061582	SRR13061584	SRR13061585	SRR13061587	SRR13061588	SRR13061589	SRR13061590	SRR13061591	SRR13061593	SRR13061594	SRR13061596	SRR13061597	SRR13061599	SRR13061600	SRR13061601	SRR13061603	SRR13061605	SRR13061607	ERR3827177	ERR3827186	ERR3827193	ERR3827194	ERR3827195	ERR3827201	ERR3827202	ERR3827203	ERR3827218	ERR3827219	ERR3827225	ERR3827227	ERR3827250	ERR3827251	ERR3827257	ERR3827258	ERR3827259	ERR3827265	ERR3827267	ERR3827273	ERR3827274	ERR3827275	ERR3827289	ERR3827290	ERR3827299	ERR3827305	ERR3827315	ERR3827321	ERR3827322	ERR3827329	ERR3827330	ERR3827179	ERR3827185	ERR3827187	ERR3827209	ERR3827210	ERR3827211	ERR3827217	ERR3827233	ERR3827234	ERR3827235	ERR3827243	ERR3827249	ERR3827281	ERR3827282	ERR3827283	ERR3827291	ERR3827297	ERR3827298	ERR3827306	ERR3827307	ERR3827313	ERR3827323	ERR3827331	SRR23388424	SRR23388425	SRR23388426	SRR23388427	SRR23388428	SRR23388437	SRR23388448	SRR23388452	SRR23388453	SRR23388454	SRR23388455	SRR23388456	SRR23388457	SRR23388458	SRR23388459	SRR23388460	SRR23388461	SRR23388469	SRR23388470	SRR23388471	ERR9295372	ERR9295375	ERR9295381	ERR9295382	ERR9295384	ERR9295387	ERR9295390	ERR9295393	ERR9295399	ERR9295401	ERR9295402	ERR9295403	ERR9295404	ERR9295406	ERR9295407	ERR9295410	ERR9295411	ERR9295413	ERR9295416	ERR9295417	ERR9295418	ERR9295422	ERR9295433	ERR9295434	ERR9295437	ERR9295441	ERR9295442	ERR9295444	ERR9295447	ERR9295448	ERR9295452	ERR9295454	ERR9295455	ERR9295456	ERR9295458	ERR9295459	ERR9295461	ERR9295462	ERR9295469	ERR9295470	ERR9295471	ERR9295472	ERR9295473	ERR9295474	ERR1474564	ERR1474565	ERR1474566	ERR1474567	ERR1474568	ERR1474569	ERR1474570	ERR1474571	ERR1474572	ERR1474573	ERR1474574	ERR1474575	ERR1474576	ERR1474577	ERR1474578	ERR1474579	ERR1474580	ERR1474581	ERR1474582	ERR1474583	ERR1474584	ERR1474585	ERR1474586	ERR1474587	ERR5383528	ERR5383531	ERR5383534	ERR5384690	ERR5385042	ERR5385092	ERR5385093	SRR18584977	SRR18585031	SRR18585066	SRR18585067	SRR18585076	SRR18585077	SRR18585080	SRR18585145	SRR18585163	SRR18585164	SRR18585191	SRR18585192	SRR18584978	SRR18584995	SRR18584996	SRR18585012	SRR18585013	SRR18585049	SRR18585050	SRR18585103	SRR18585105	SRR18585106	SRR18585124	SRR18585146	SRR18585212	SRR18585213	SRR18585230	SRR18585231	SRR18585238	SRR15001303	SRR15001304	SRR15001305	SRR15001306	SRR15001307	SRR15001308	SRR15001309	SRR15001310	SRR15001311	SRR15001312	SRR15001313	SRR15001314	SRR15001315	SRR15001316	SRR15001317	SRR15001318	SRR15001319	SRR15001320	TG_001	TG_002	TG_003	TG_004	TG_005	TG_006	TG_007	TG_008	TG_009	TG_010	TG_011	TG_012	TG_013	TG_014	TG_015	TG_016	TG_017	TG_018	TG_019	TG_020	TG_021	TG_022	TG_023	TG_024	TG_025	TG_026	TG_027	TG_028	TG_029	TG_030	TG_031	TG_032	TG_033	TG_034	TG_035	TG_036	TG_037	TG_038	TG_039	TG_040	TG_041	TG_042	TG_043	TG_044	TG_045	TG_046	TG_047	TG_048	TG_049	TG_050	TG_051	TG_052	TG_053	TG_054	TG_055	TG_056	TG_057	TG_058	TG_059	TG_060	TG_061	TG_062	TG_063	TG_064	TG_065	TG_066	TG_067	TG_068	TG_069	TG_070	TG_071	TG_072	TG_073	TG_074	TG_075	TG_076	TG_077	TG_078	TG_079	TG_080	TG_081	TG_082	TG_083	TG_084	TG_085	TG_086	TG_087	TG_088	TG_089	TG_090
Streptococcaceae	86.21236	35.20506	89.6504	130.48384	57.02449	89.54524	28.86453	146.08686	71.30816	65.51695	133.69339	62.6111	62.8823	43.91972	55.20885	53.94561	125.12396	94.8624	145.4324	113.31003	45.35951	135.54718	45.2082	31.031	47.56552	40.49153	84.3794	400	37.97582	93.4128	93.68116	182.97478	50.3337	119.43718	53.14202	50.87654	72.3361	103.02996	124.24042	123.67097	38.29088	45.85238	73.41794	113.22684	70.44482	91.71664	156.97472	67.11905	78.94129	81.44191	130.59087	102.41244	94.90571	95.03998	62.48894	32.49568	67.17521	87.50166	39.6237	53.16165	67.71075	132.23967	152.29657	91.45062	79.73612	31.05535	129.22815	75.58394	42.36802	23.29692	81.9729	40.93172	110.69142	37.51854	116.85352	88.8234	85.49527	62.29528	57.76688	98.76741	79.5038	71.23896	79.41427	58.13549	78.70623	61.05994	31.81923	106.5414	89.63464	47.22747	67.4788	56.15483	47.53041	60.89312	35.01681	98.57385	66.04858	54.20072	107.34472	81.59895	158.69562	56.9972	63.1639	87.40845	92.96926	24.28627	32.17258	27.71518	70.64242	93.99581	13.46692	89.43112	120.99292	89.72818	84.69312	144.70127	197.45513	126.05873	123.45254	72.45771	81.02032	113.6148	48.67102	115.76274	74.82236	74.54603	136.56674	88.15712	99.15927	128.4333	65.93084	79.05848	136.22444	36.5856	125.44577	91.07026	122.50755	72.86112	70.71756	128.9177	117.47748	199.2824	143.3588	67.33892	78.17034	87.95192	126.03418	83.77516	58.11677	49.67539	39.19292	90.15014	42.77358	14.34358	79.27085	105.6698	148.71264	138.58234	84.93434	101.41171	93.84466	68.1283	74.99128	44.86092	41.41674	107.60953	149.79135	179.28648	148.23378	50.79143	26.95484	83.17676	73.82358	149.57111	75.6597	135.49248	158.37455	63.00462	77.67837	110.9987	116.41465	145.04335	68.27692	184.89225	91.40781	168.98674	140.02543	115.44786	136.51164	94.33868	31.14493	48.22324	109.19624	62.2422	38.27304	113.35755	123.64518	174.27749	127.31732	136.31627	41.06185	81.83659	149.97548	48.36676	83.0574	55.43595	90.69304	114.79696	83.97186	117.8086	53.98003	120.13125	52.32551	83.50833	81.34292	43.61032	270.70066	111.94889	123.88328	78.97122	83.78502	143.08984	63.68733	118.63687	65.99844	93.59776	96.71369	148.96978	105.23466	89.6598	154.62612	133.10356	74.57574	102.6809	68.21374	131.80312	44.63095	55.5467	76.7708	79.70872	160.18651	153.23626	79.29505	74.56616	108.5424	105.19235	70.5265	50.16238	126.50785	171.08188	65.84117	66.97822	49.628	169.3723	56.79457	69.17795	82.13986	146.25528	185.275	54.3004	45.0134	85.1634	231.03426	111.8426	121.68886	72.5292	26.96416	64.49836	93.09004	119.55576	72.41736	58.25924	90.74732	93.93918	172.54814	60.02646	39.12332	120.2112	66.85964	105.06299	86.98926	145.0842	72.91469	29.62599	80.371	95.6634	77.7834	86.88097	98.60132	144.81891	55.30053	76.2174	57.83187	75.23804	55.36533	42.2622	74.09384	40.3652	4.34388	70.1907	45.61942	97.71119	75.90074	122.00118	80.14468	79.07385	63.88858	83.37093	80.57005	117.26413	62.97707	42.60028	55.10395	54.3465	126.04118	57.26772	48.3975	79.93302	47.0303	73.34396	92.33074	91.67914	93.00364	88.40528	121.07063	48.56494	59.79712	27.10712	58.54972	32.97776	21.47901	91.40262	24.24506	66.87006	105.64638	52.70275	57.57646	153.45869	73.15237	41.16941	88.64026	107.32799	104.68624	70.13681	64.93876	103.82216	62.23468	125.47378	76.7791	55.69767	132.26274	93.17996	64.54655	67.41906	210.93606	32.07556	68.30463	73.39005	114.77833	138.60546	91.84742	120.00588	98.72652	120.54228	79.59097	81.10096	84.82941	198.06049	201.01708	47.67109	85.70738	133.67393	90.44695	140.84623	74.12034	117.9657	147.89474	30.61758	168.33334	133.00628	171.22235	198.31359	118.50666	87.51704	102.84465	104.47572	169.50754	65.81304	145.8937	142.97242	71.84778	144.43322	212.80946	62.60641	59.5731	95.10646	41.59442	132.75006	90.58742	115.54935	151.17548	226.56094	168.26648	63.66042	65.60735	96.17008	115.3534	112.03134	59.70202	76.449	46.87003	136.66201	154.96806	116.62486	123.04112	108.212	143.19518	86.05335	112.34885	72.44716	32.48189	33.82786	85.98128	77.75287	102.6352	93.97056	107.44266	80.04016	88.93385	24.88338	39.27173	86.52694	40.3658	20.91604	54.10191	65.89507	73.6218	64.70761	49.9859	57.0556	59.81948	261.40822	164.80732	93.25363	109.89424	91.01112	136.57696	163.53342	149.77744	169.27488	181.83696	109.63894	145.6159	56.72206	125.10265	62.48057	88.74368	89.17971	126.08756	110.2664	10.7604	49.52968	155.34857	139.91498	25.29363	146.36315	129.09373	152.26064	25.72502	83.28692	145.1977	75.4198	122.25356	144.28018	96.44002	6.93628	29.48303	13.30432	82.0441	27.99072	15.79815	37.26612	38.58773	30.86484	10.48111	15.26468	14.10866	148.1927	17.57385	9.15116	28.49424	8.24765	63.0541	6.53747	31.50006	32.37756	26.55516	23.02756	47.36082	9.60716	6.31014	4.86744	16.8709	7.35076	79.10989	24.24968	18.57882	10.09586	23.25376	8.98486	76.06566	6.78246	6.47388	33.43158	50.95716	18.08772	8.21202	53.39335	8.34476	32.55524	10.67176	7.59518	20.34512	11.30122	15.12496	21.91864	14.4657	16.94518	67.21118	107.45933	39.7084	31.69982	13.72782	43.8092	28.44818	49.1596	19.06687	19.14982	47.86298	45.27682	74.17352	17.43811	37.57696	20.10876	71.00583	4.43152	23.28044	40.1191	75.38514	64.72653	75.3656	139.62465	56.87216	91.11073	29.63486	110.23933	25.46056	29.89202	44.04687	88.92326	35.04587	18.7062	79.51546	27.97284	36.8094	48.7153	137.71515	25.26569	27.64369	52.70914	81.21393	13.68041	57.75822	42.72573	224.21211	65.52508	15.41829	60.35438	40.95862	44.1982	53.3196	98.91724	53.65514	15.25544	28.71992	31.84799	49.62105	55.52695	22.2515	62.89074	52.43067	22.48258	271.94972	61.09426	38.33924	13.78062	20.28248	38.2286	31.51418	44.1603	14.31486	53.47144	44.22385	61.46426	22.78553	66.35318	48.56493	77.05172	29.1962	19.64044	34.51964	31.67196	14.9341	14.03941	32.95858	29.52958	31.93989	4.84498	0	53.33866	2.09084	0.7577	0	70.27475	31.26687	17.70354	41.01468	92.6518	39.68025	37.61886	12.08218	23.03114	35.23263	30.59253	34.83081	78.43256	42.47308	31.81475	49.99215	26.9812	17.37148	56.72178	115.07988	11.62871	14.15282	14.24185	49.46208	16.34408	38.18872	79.69386	39.17346	129.01386	9.02862	34.33273	64.31853	6.72254	10.77098	50.48524	202.44126	105.09686	242.31311	22.70776	201.40096	62.7236	243.6128	29.67611	27.94092	14.55804	68.17798	180.27058	113.80683	5.9969	6.54262	4.99656	3.07855	3.26332	17.75374	3.37262	0	11.39996	3.26888	8.75092	25.55115	28.92184	10.26736	9.60561	9.67085	9.24742	4.0877	27.77073	8.68114	7.68702	6.10122	2.28295	10.42153	2.81101	12.02712	14.78574	4.76754	18.89554	3.04795	1.40952	11.0977	17.1727	13.79836	69.95986	2.8931	7.5704	4.14757	16.01964	8.40358	6.53102	17.81566	2.37688	40.75134	3.78523	21.12471	3.92213	44.0495	1.06242	30.9273	2.05837	13.22491	29.4108	83.41932	6.57912	21.97836	39.28294	13.54014	15.56045	8.00313	20.19106	30.87504	39.18495	11.49542	3.8807	9.37009	9.2236	109.02993	7.95364	11.25318	59.55906	13.0919	8.87388	30.85752	2.30602	10.4228	7.89158	26.14278	29.64515	9.98849	4.46214	8.2723	18.78914	12.94946	11.67242	3.8649	19.84258	35.43724	9.71555	10.71686
Prevotellaceae	78.99918	118.17045	34.21592	64.31665	87.05839	24.14864	140.20428	30.64348	36.85779	121.36228	34.60777	99.66421	142.32594	40.0762	46.33612	23.31094	85.05642	7.9618	0	30.22839	158.52297	60.47052	123.27324	23.34775	90.81813	34.3218	87.33498	0	44.09763	24.56486	75.40846	23.51179	81.86988	50.16182	75.76242	17.66673	18.15394	64.90995	108.36654	51.44864	60.58478	65.42511	115.72966	28.75876	43.69547	17.78871	14.893	55.58982	58.4974	50.83652	78.53764	40.96904	8.07983	15.29112	80.5708	39.52792	83.58804	92.60414	130.84127	78.35805	27.40876	61.42201	60.97654	24.72	59.21087	72.84066	62.78513	55.75184	131.85612	8.4715	31.92878	63.11062	77.48077	99.43372	83.63835	20.0311	48.1412	64.04009	92.6673	31.57679	43.33577	21.2057	21.56192	64.49441	35.3721	27.02411	101.29404	134.84463	132.02783	89.13883	28.59796	133.73449	90.40184	19.79196	178.79633	91.02859	108.46272	79.44227	32.63146	54.62581	26.79451	84.02763	64.85608	46.28993	68.93938	180.25867	77.83041	44.47991	58.05448	25.33264	114.07989	132.11423	38.84499	80.43681	78.56848	22.84362	20.55695	17.2977	20.34718	28.39618	76.67476	29.91364	37.49074	24.24326	7.91544	118.7306	27.15834	19.5158	36.02449	38.30267	63.23442	27.86086	8.6105	79.22194	35.73754	56.20125	19.8348	26.59458	6.4938	37.55998	10.488	8.74057	14.25594	57.88784	59.58566	93.2157	61.62278	98.75509	85.46911	49.43138	33.14828	80.21394	0.138	53.30012	111.92642	6.95124	30.03206	21.00127	75.80414	11.12374	29.8223	105.73487	87.09435	45.98294	72.06815	61.00706	31.48982	36.24074	28.04868	103.39864	109.04858	33.45532	49.04737	32.40606	55.76773	45.95274	36.63227	48.53866	32.36732	56.45005	31.70654	20.30469	54.59928	24.26593	7.85425	10.56611	32.55409	22.91604	15.36228	37.20699	95.4928	64.48382	1.81037	44.35674	28.19089	14.75676	42.65825	42.20152	40.0968	36.35523	112.41533	20.11865	41.54884	33.83242	38.3112	54.59866	17.0206	33.47706	31.10858	37.32735	58.29253	13.12069	23.69016	104.6404	93.52641	84.56611	1.2785	32.83668	39.00916	1.42014	79.08586	68.8839	88.15861	12.63386	132.59271	18.91042	26.66144	73.75597	38.36061	45.73152	35.1087	11.13552	76.39954	63.49612	23.05086	45.08139	113.0159	80.69596	56.9434	105.70524	18.73843	50.52812	27.05168	77.14968	69.45462	47.90798	54.40351	88.62118	35.3963	74.54392	104.3722	82.11514	42.11796	12.90045	69.89534	60.67311	42.80703	37.23879	15.29022	111.42508	78.35029	101.50372	17.12777	40.12146	33.92476	59.06711	109.48633	88.11018	50.73896	24.62791	76.3364	29.68346	23.23442	29.94074	25.86498	66.85526	50.88516	7.8966	34.50476	77.28689	38.94191	8.13741	30.05778	72.89024	41.46311	26.32808	65.72532	19.50242	40.67698	9.6458	78.41998	43.75818	56.78691	55.73582	56.25464	27.61242	84.56483	105.07601	0.0182	14.72443	99.50184	16.51623	28.9811	34.31811	59.24868	35.74394	12.13257	44.29568	76.61193	132.16756	29.4682	106.7885	109.69439	66.9248	40.2689	55.90115	96.96685	63.30547	82.4263	64.84836	60.8913	64.01589	62.34253	123.7598	31.69839	92.517	138.81926	79.39422	127.88154	125.65448	104.8492	110.15452	58.68076	77.82559	45.5203	59.51924	13.28202	8.97871	62.2183	43.93277	84.35622	21.63364	21.0826	56.11055	49.05707	26.28574	89.37942	74.04028	67.84844	90.1311	40.40092	13.30182	80.8719	47.07886	71.86731	126.35013	60.56434	12.76275	40.38487	65.86448	37.86528	20.76112	32.44788	16.7688	20.65834	57.23534	25.4189	25.54168	24.20464	72.00344	70.05676	13.35444	61.15553	25.69742	83.05415	75.27925	26.15194	58.66429	45.68935	16.60858	3.79292	13.58974	2.44772	39.99903	39.30492	47.18088	15.25634	15.108	8.76138	26.18524	27.87157	27.23699	14.91704	7.38678	125.44276	3.54897	49.83326	29.51448	32.23593	28.91	49.98509	0.16656	17.08899	57.7718	63.15932	60.19693	26.91744	26.85018	68.65877	26.37008	53.90454	31.80996	1.86721	51.49388	52.0517	73.77613	13.79184	80.6958	27.26072	54.57378	7.074	18.88232	71.19845	68.56298	55.7692	59.09054	23.84226	24.70302	27.97112	78.10244	86.36832	11.66108	78.1989	51.26848	65.43693	55.04403	59.04472	82.3932	13.80221	23.68909	57.52867	9.7428	26.28408	101.92932	18.07188	47.71099	35.04063	44.45431	43.75662	52.09442	6.8995	46.94516	21.14102	85.21527	45.12248	6.09923	15.57381	88.89706	65.40973	52.49421	30.82584	49.9079	15.95116	29.40531	98.02841	53.74756	9.73656	50.69503	71.02653	29.68644	54.50204	73.59587	74.90908	22.23258	47.90754	130.78895	109.13886	218.29394	124.6855	103.17171	153.11845	127.54422	61.88597	100.75325	94.50375	125.88024	171.45806	9.40108	28.13846	240.78378	151.97738	113.07931	139.64522	86.69169	106.95714	97.7733	60.29447	146.75821	98.95297	144.09921	181.35188	112.91154	51.70704	113.24461	119.03812	85.06636	51.27994	139.7276	64.68624	160.32385	112.11242	124.9902	171.28264	119.86512	134.15092	130.376	65.52312	76.73797	247.98597	185.61227	169.20124	98.7856	164.1103	176.89775	144.47142	97.02774	176.71022	45.04228	70.69214	16.18532	2.34998	58.12884	27.12094	36.41975	50.92041	23.03105	83.78756	17.17344	20.68991	35.49554	14.82389	3.95003	24.10269	124.63064	25.15342	33.29768	3.34552	82.9946	4.92004	123.54664	150.60583	94.99113	65.49826	150.14666	239.67691	127.50211	169.88312	201.13917	84.86387	96.72247	69.61965	100.90083	135.05492	128.44627	117.61918	89.95673	95.5678	150.51812	188.71847	158.04891	130.9663	114.39529	10.31669	147.08391	17.4191	154.08901	177.92987	139.15533	112.00869	139.88246	136.67315	66.15716	93.99833	133.60699	174.79954	110.20041	212.11079	180.25699	135.11245	127.62584	123.34965	108.07229	4.32838	33.1051	71.30815	32.06287	104.40575	122.44611	83.311	135.58555	63.12898	123.4279	67.22062	45.20289	139.75654	86.92392	189.79586	65.54813	168.68481	32.04954	60.11664	66.09102	102.9121	124.8493	64.64267	185.09754	115.31447	0.5826	10.23736	91.13182	1.49258	23.36724	0	80.62668	109.04227	67.29514	3.16629	1.76778	25.47072	42.08438	61.22739	105.20741	10.67912	96.48982	41.96907	75.62985	96.43588	100.78189	53.68618	35.47495	75.76252	120.24122	35.44308	53.4068	57.1468	51.82014	11.68676	104.22994	37.07938	59.53446	39.61902	9.95966	81.73344	228.42053	67.1581	107.46254	39.10458	25.52742	9.09903	8.05956	25.69922	7.19924	0	97.66801	3.073	79.66462	80.59132	35.61393	10.25926	18.68689	28.06911	129.3103	63.1166	173.03396	57.84801	44.95734	95.3796	74.67005	0	129.21124	49.37007	48.07757	80.19498	47.79579	44.9053	107.97653	72.31656	60.78558	102.03597	81.19957	145.76137	169.36071	114.61162	42.42155	121.56613	69.98951	46.80826	87.0302	134.22363	86.63592	75.51586	49.58155	32.51368	162.43504	118.05715	42.96845	110.39279	91.6154	54.3087	132.14998	103.8632	34.13552	98.77073	94.96756	59.34065	0	44.37462	60.18786	160.32228	84.04368	26.75206	83.04007	100.37107	48.12048	14.95346	121.44	22.42961	23.166	118.17132	38.62012	52.40154	14.01611	223.51679	50.61396	80.19275	40.838	85.5163	189.45062	113.17752	80.18926	146.26625	149.09904	115.49435	124.09406	227.16623	46.24222	13.05653	20.02784	18.03454	69.76414	17.84834	64.10543	127.54855	26.85821	57.24126	94.39254	102.42206	75.65568	115.11835	56.33532	87.83876
